Year,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted,Height_dnp,Weight_dnp,40yd_dnp,Vertical_dnp,Bench_dnp,Broad Jump_dnp,3Cone_dnp,Shuttle_dnp,Pos_C,Pos_CB,Pos_DB,Pos_DE,Pos_DL,Pos_DT,Pos_EDGE,Pos_FB,Pos_ILB,Pos_K,Pos_LB,Pos_LS,Pos_OG,Pos_OL,Pos_OLB,Pos_OT,Pos_P,Pos_QB,Pos_RB,Pos_S,Pos_TE,Pos_WR,Height_in_inches
2014,197.0,4.69,33.5,20.0,118.0,7.01,4.2,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
2019,253.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75
2023,207.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69
2021,214.0,4.7,32.0,15.0,114.0,7.72,4.5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
2015,234.0,4.63,-1.0,17.0,-1.0,-1.0,-1.0,False,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74
2012,193.0,4.49,-1.0,20.0,-1.0,-1.0,-1.0,False,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69
2020,234.0,4.92,32.0,-1.0,124.0,6.91,4.13,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74
2018,200.0,4.51,33.0,14.0,119.0,7.0,4.28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74
2011,205.0,4.53,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74
2013,241.0,4.88,35.0,24.0,113.0,6.99,4.44,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75
2018,198.0,4.67,38.5,-1.0,121.0,-1.0,-1.0,False,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2016,223.0,4.53,-1.0,24.0,-1.0,-1.0,-1.0,False,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72
2021,218.0,4.53,46.5,24.0,134.0,7.1,4.38,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72
2010,256.0,5.0,33.0,13.0,106.0,7.13,4.29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2016,212.0,4.77,32.0,-1.0,110.0,-1.0,4.4,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72
2012,183.0,4.63,-1.0,7.0,-1.0,-1.0,-1.0,False,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2021,183.0,4.46,36.0,-1.0,116.0,6.98,4.23,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68
2013,193.0,4.54,33.5,8.0,121.0,6.88,4.21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73
2021,257.0,4.62,31.5,26.0,118.0,7.27,4.25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76
2012,268.0,5.0,30.5,21.0,109.0,-1.0,4.53,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2020,191.0,4.29,-1.0,21.0,-1.0,-1.0,-1.0,False,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
2021,220.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,False,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
2019,173.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67
2010,210.0,4.55,36.0,17.0,115.0,-1.0,-1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70
2016,246.0,4.68,32.0,26.0,108.0,-1.0,-1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
2015,318.0,5.25,24.0,20.0,99.0,-1.0,4.76,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2021,302.0,5.11,32.0,25.0,109.0,7.41,4.62,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74
2020,209.0,4.57,26.5,12.0,112.0,6.94,4.23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
2019,236.0,4.88,-1.0,14.0,-1.0,7.4,-1.0,False,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73
2011,220.0,4.4,34.5,22.0,113.0,6.98,4.25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71
2014,225.0,4.66,-1.0,-1.0,122.0,7.15,4.3,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74
2018,200.0,4.57,35.5,15.0,120.0,-1.0,4.4,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2020,190.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73
2011,199.0,4.59,-1.0,23.0,-1.0,-1.0,-1.0,False,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68
2021,324.0,5.55,24.5,25.0,101.0,8.21,4.93,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
2023,230.0,4.53,38.5,-1.0,122.0,7.0,4.43,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73
2018,303.0,5.34,29.5,15.0,103.0,-1.0,-1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76
2017,226.0,4.93,34.5,-1.0,123.0,6.96,4.25,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75
2023,195.0,4.52,32.0,-1.0,119.0,-1.0,4.48,False,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,245.0,4.58,37.5,17.0,117.0,6.95,4.19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78
2018,320.0,5.45,24.0,18.0,96.0,7.84,4.8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76
2010,238.0,4.94,32.5,27.0,112.0,-1.0,-1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2023,226.0,4.69,33.0,17.0,-1.0,-1.0,-1.0,False,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73
2017,208.0,-1.0,-1.0,21.0,-1.0,-1.0,-1.0,False,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73
2017,197.0,4.42,34.5,8.0,123.0,6.73,4.14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75
2021,190.0,4.47,35.5,16.0,118.0,7.14,4.34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69
2011,316.0,5.28,28.0,-1.0,101.0,7.73,4.77,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79
2021,184.0,4.72,31.0,-1.0,116.0,7.35,4.4,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2010,285.0,5.11,28.0,19.0,100.0,7.81,4.78,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2010,238.0,4.94,32.5,27.0,112.0,-1.0,-1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2021,303.0,5.12,25.5,23.0,107.0,7.64,4.91,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2020,209.0,4.56,30.0,29.0,114.0,7.4,4.53,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68
2021,182.0,4.53,33.5,10.0,117.0,7.02,4.37,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
2021,312.0,5.34,29.5,-1.0,105.0,7.7,4.77,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
2019,249.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76
2017,232.0,5.08,27.0,-1.0,105.0,7.32,4.45,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75
2012,184.0,4.61,37.0,19.0,115.0,-1.0,4.23,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67
2016,329.0,5.42,23.0,17.0,92.0,8.36,5.12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79
2014,201.0,4.66,34.0,-1.0,113.0,6.97,4.15,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72
2012,221.0,4.91,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73
2019,266.0,5.02,30.5,17.0,108.0,7.5,4.53,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2016,206.0,4.69,35.0,12.0,114.0,7.09,4.2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73
2021,197.0,4.73,35.5,8.0,124.0,7.21,4.26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71
2021,213.0,4.7,32.5,6.0,98.0,7.22,4.38,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71
2015,196.0,4.51,32.5,-1.0,119.0,7.14,4.28,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73
2019,315.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
2023,175.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68
2023,302.0,5.26,25.5,-1.0,98.0,7.69,4.8,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2019,317.0,5.18,27.0,16.0,103.0,7.68,4.74,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78
2021,245.0,4.58,37.5,17.0,117.0,6.95,4.19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78
2021,312.0,5.67,23.5,26.0,85.0,8.51,5.37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74
2010,200.0,4.65,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
2019,189.0,4.44,39.5,8.0,131.0,-1.0,-1.0,False,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2019,312.0,5.21,30.5,18.0,108.0,7.75,4.76,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78
2021,234.0,4.61,32.5,-1.0,117.0,7.16,4.22,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78
2020,220.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77
2017,247.0,-1.0,-1.0,20.0,-1.0,-1.0,-1.0,False,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76
2014,240.0,4.68,33.5,-1.0,115.0,-1.0,-1.0,False,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75
2014,188.0,4.58,31.0,16.0,115.0,6.74,3.94,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70
2022,320.0,5.38,20.0,-1.0,98.0,8.5,5.16,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77
2011,215.0,4.61,37.5,14.0,113.0,7.45,4.43,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75
2011,189.0,4.38,35.5,10.0,123.0,6.91,4.25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72
2014,207.0,4.75,32.0,20.0,113.0,7.07,-1.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69
2018,248.0,4.8,33.0,21.0,121.0,-1.0,4.28,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2016,322.0,5.39,26.5,32.0,103.0,8.55,5.15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79
2017,186.0,-1.0,-1.0,10.0,-1.0,-1.0,-1.0,False,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71
2018,227.0,4.55,38.0,17.0,122.0,-1.0,-1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77
2010,188.0,4.52,40.0,-1.0,122.0,7.03,4.43,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
2012,303.0,4.98,32.5,28.0,-1.0,-1.0,-1.0,False,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77
2016,318.0,5.18,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2023,320.0,5.41,27.5,19.0,96.0,8.01,5.03,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2011,286.0,5.09,28.5,29.0,114.0,7.49,4.49,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2019,313.0,5.27,30.5,23.0,111.0,8.01,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78
2011,189.0,4.69,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72
2023,235.0,4.53,31.0,22.0,116.0,7.32,4.4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75
2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2018,212.0,4.98,29.0,-1.0,110.0,6.96,4.4,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75
2022,210.0,4.38,34.0,-1.0,119.0,-1.0,-1.0,False,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73
2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1
2016,293.0,5.02,33.0,26.0,113.0,7.44,4.52,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2010,191.0,4.85,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72
2014,213.0,4.63,30.0,-1.0,111.0,7.36,4.49,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74
2017,221.0,4.58,37.5,-1.0,119.0,6.95,4.14,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76
2016,209.0,4.65,33.5,9.0,-1.0,6.99,4.14,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75
2022,226.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76
2016,231.0,5.05,31.0,22.0,113.0,-1.0,-1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2019,201.0,4.51,39.5,13.0,128.0,-1.0,-1.0,False,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2021,234.0,4.45,33.5,-1.0,121.0,6.67,4.14,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75
2016,238.0,4.64,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72
2014,217.0,4.52,36.0,-1.0,126.0,7.06,4.18,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73
2020,300.0,-1.0,-1.0,20.0,-1.0,-1.0,-1.0,False,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
2013,168.0,4.34,34.0,-1.0,121.0,-1.0,-1.0,False,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70
2022,200.0,4.43,39.0,-1.0,132.0,6.71,4.15,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
2012,249.0,4.7,34.5,19.0,121.0,7.32,4.4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2017,257.0,4.88,30.5,-1.0,115.0,7.38,4.58,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2018,242.0,4.87,26.5,21.0,113.0,7.52,-1.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2021,193.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73
2018,230.0,4.98,32.5,23.0,119.0,-1.0,-1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73
2021,327.0,5.46,29.0,-1.0,99.0,8.21,5.15,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2019,299.0,5.32,29.0,21.0,105.0,8.0,4.84,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76
2018,195.0,4.58,41.5,17.0,134.0,-1.0,-1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73
2022,320.0,5.38,20.0,-1.0,98.0,8.5,5.16,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77
2022,328.0,5.44,26.0,25.0,95.0,7.97,4.91,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77
2017,220.0,4.62,31.5,13.0,120.0,6.77,4.46,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75
2021,182.0,4.57,37.5,-1.0,124.0,6.89,4.34,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69
2021,280.0,5.35,24.5,22.0,100.0,8.58,5.15,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2015,209.0,4.44,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70
2016,335.0,5.55,22.5,19.0,94.0,8.72,5.06,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76
2020,245.0,4.59,28.0,13.0,121.0,7.2,4.46,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75
2015,208.0,4.6,35.0,11.0,125.0,7.12,4.23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74
2010,190.0,4.59,35.5,14.0,109.0,-1.0,4.39,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69
2011,218.0,4.83,31.0,-1.0,114.0,6.87,4.16,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77
2016,285.0,4.94,30.0,20.0,114.0,7.53,4.78,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2016,241.0,4.78,32.0,19.0,116.0,7.5,4.56,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2020,198.0,4.65,33.5,14.0,119.0,7.21,4.27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73
2021,210.0,4.59,39.0,-1.0,132.0,7.04,4.38,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
2014,189.0,4.51,37.5,20.0,123.0,6.72,4.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2014,195.0,4.46,35.5,23.0,124.0,7.08,4.3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67
2015,187.0,5.14,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78
2012,215.0,4.61,31.5,-1.0,106.0,7.03,4.3,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75
2021,287.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
